CEPI,CEPF,UF,REGIÃO,PRAZO(DIAS ÚTEIS),5,10,20,30,40,50,60,70,100,150,200,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS MÁXIMO,GRIS(%)
73975000,73979999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73980000,73989999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
73990000,73999999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
74000001,74899999,GO,GOC,4,"19,73","19,73","25,85","29,47","39,20","39,20","48,99","48,99","62,72","88,42","112,31","0,56","0,50%","5,18",,"0,20%"
74900001,74999999,GO,GOC,4,"19,73","19,73","25,85","29,47","39,20","39,20","48,99","48,99","62,72","88,42","112,31","0,56","0,50%","5,18",,"0,20%"
75000001,75159999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75160000,75164999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75165000,75169999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75170000,75174999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75175000,75179999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75180000,75183999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75184000,75184999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75185000,75189999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75190000,75194999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75195000,75199999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75200000,75209999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75210000,75219999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75220000,75229999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75230000,75239999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75240000,75244999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75245000,75249999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75250001,75264999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75265000,75279999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75280000,75289999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75330000,75339999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75340000,75344999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75345000,75349999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75350000,75354999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75355000,75359999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75360001,75374999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75375000,75379999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75380001,75394999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75395000,75395999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75396000,75397999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75398000,75399999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75400001,75409999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75410000,75419999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75420000,75429999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75430000,75439999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75440000,75449999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75450000,75454999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75455000,75459999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75460000,75469999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75470000,75479999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75480000,75489999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75490000,75494999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75495000,75499999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75500001,75549999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75550000,75554999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75555000,75559999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75560000,75569999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75570000,75579999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75580000,75599999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75600000,75602999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75603000,75609999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75610000,75614999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75615000,75619999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75620000,75629999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75630000,75634999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75635000,75639999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75640000,75644999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75645000,75649999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75650000,75659999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75660000,75664999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75665000,75666999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75667000,75669999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75670000,75674999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75675000,75679999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75680001,75699999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75700001,75714999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75715000,75719999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75720000,75729999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75730000,75739999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75740000,75749999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75750000,75759999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75760000,75769999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75770000,75779999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75780000,75789999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75790000,75794999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75795000,75799999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75800001,75809999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75810000,75812999,GO,GOI,7,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75813000,75814999,GO,GOI,7,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75815000,75818999,GO,GOI,7,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75819000,75819999,GO,GOI,8,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75820000,75822999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75823000,75824999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75825000,75826999,GO,GOI,8,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75827000,75827999,GO,GOI,8,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75828000,75829999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75830001,75839999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75840000,75842999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75843000,75844999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75845000,75849999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75850000,75854999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75855000,75859999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75860000,75864999,GO,GOI,7,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75865000,75869999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75870000,75879999,GO,GOI,7,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75880000,75889999,GO,GOI,7,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75890000,75899999,GO,GOI,7,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75900001,75914999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75915000,75919999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75920000,75924999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75925000,75929999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75930000,75934999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75935000,75939999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75940000,75944999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75945000,75949999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75950000,75954999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75955000,75959999,GO,GOI,3,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75960000,75969999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75970000,75979999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75980000,75984999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75985000,75989999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
75990000,76099999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76100000,76102999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76103000,76103000,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76103001,76104999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76105000,76109999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76110000,76119999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76120000,76124999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76125000,76129999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76130000,76134999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76135000,76139999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76140000,76144999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76145000,76149999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76150000,76151999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76152000,76154999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76155000,76159999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76160000,76164999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76165000,76169999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76170000,76179999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76180000,76189999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76190000,76194999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76195000,76199999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76200000,76204999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76205000,76209999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76210000,76219999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76220000,76229999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76230000,76234999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76235000,76239999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76240000,76244999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76245000,76249999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76250000,76254999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76255000,76259999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76260000,76264999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76265000,76269999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76270000,76279999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76280000,76284999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76285000,76289999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76290000,76299999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76300000,76303999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76304000,76304999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76305000,76309999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76310000,76314999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76315000,76319999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76320000,76329999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76330000,76334999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76335000,76337999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76338000,76338000,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76338001,76339999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76340000,76342999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76343000,76344999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76345000,76349999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76350000,76354999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76355000,76359999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
