CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,5.000,10.000,15.000,20.000,30.000,40.000,50.000,60.000,70.000,80.000,90.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),FAIXA INICIAL DE GRIS,TAS VALOR FIXO,FAIXA INICIAL DE COLETA,FAIXA FINAL DE COLETA,FAIXA INICIAL DE ENTREGA,SECCAT VALOR FIXO,SEGURO MÍNIMO,SEGURO(%),FAIXA INICIAL DE CTE,FAIXA FINAL DE CTE,PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG
1141001,1141009,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1141010,1141010,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1141011,1141019,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1141020,1141040,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1141041,1141049,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1141050,1141080,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1141081,1141089,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1141090,1141900,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1141901,1141901,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1141902,1142000,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1142001,1142099,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1142100,1142100,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1142101,1143999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1144000,1144901,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1144902,1149999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1150000,1150901,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1150902,1150999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1151000,1156959,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1156960,1156969,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1156970,1156970,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1156971,1156988,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1156989,1156989,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1156990,1189899,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1189900,1189900,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1189901,1200999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1201000,1206972,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1206973,1206999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1207000,1210003,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1210004,1210009,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1210010,1210902,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1210903,1210999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1211000,1211101,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1211102,1211899,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1211900,1211900,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1211901,1212000,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1212001,1214000,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1214001,1214099,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1214100,1214100,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1214101,1214998,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1214999,1214999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1215000,1218902,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1218903,1218999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1219000,1220959,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1220960,1220969,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1220970,1221040,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1221041,1221899,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1221900,1221900,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1221901,1226000,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1226001,1226001,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1226002,1226900,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1226901,1227000,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1227001,1227099,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1227100,1227100,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1227101,1227199,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1227200,1227200,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1227201,1227899,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1227900,1227901,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1227902,1227902,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1227903,1227909,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1227910,1227958,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1227959,1227970,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1227971,1227998,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1227999,1228000,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1228001,1228099,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1228100,1228100,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1228101,1228199,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1228200,1228200,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1228201,1228899,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1228900,1228903,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1228904,1228904,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1228905,1233907,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1233908,1233999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1234000,1237050,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1237051,1237999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1238000,1239060,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1239061,1239069,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1239070,1242902,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1242903,1242999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1243000,1243910,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1243911,1243911,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1243912,1243912,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1243913,1243999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1244000,1244910,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1244911,1244999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1245000,1246100,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1246101,1250999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1251000,1262020,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1262021,1300999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1301000,1305904,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1305905,1305999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1306000,1306902,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1306903,1306999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1307000,1307910,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1307911,1307999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1308000,1308901,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1308902,1308999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1309000,1309999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1310000,1320030,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1320031,1320059,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1320060,1322020,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1322021,1322029,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1322030,1322030,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1322031,1322039,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1322040,1322901,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1322902,1322999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1323000,1323001,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1323002,1323009,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1323010,1328020,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1328021,1328999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1329000,1329904,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1329905,1329999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1330000,1343901,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1343902,1345899,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1345900,1345900,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1345901,1400999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1401000,1409904,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1409905,1409999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1410000,1414907,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1414908,1414999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1415000,1415910,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1415911,1415999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1416000,1419913,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
1419914,1419999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
1420000,1421030,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
