CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,10.000,20.000,40.000,60.000,70.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),TRT MÍNIMO,TRT(%),FAIXA INICIAL DE ENTREGA,OUTRA TAXA VALOR FIXO,TDE VALOR FIXO,PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG,CTE VALOR FIXO
13370000,13370000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13375000,13379999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13380001,13389999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13390001,13399999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13400001,13439999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13440001,13444999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13445001,13449999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13450000,13459999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13460000,13464999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13465001,13479999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13480000,13489999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13490000,13494999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13495000,13495000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13500001,13509999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13510000,13510000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13515000,13515000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13517000,13517000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13520000,13520000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13525000,13525000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13530000,13536999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13537000,13537000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13540000,13540000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13550000,13550000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13560001,13577999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13578000,13578000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13579000,13579000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13580000,13580000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13585000,13585000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13590000,13590000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13600001,13609999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13610001,13624999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13625000,13625000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13630001,13644999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13645000,13645000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13650000,13650000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13660000,13669999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13670000,13670000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13675000,13675000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13690000,13699999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13700000,13700000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13705000,13705000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13707000,13707000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13710000,13710000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13715000,13715000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13720000,13720970,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13730001,13749999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13750000,13750000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13750001,13759999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13760000,13760000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13770000,13770000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13775000,13775000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13780000,13780000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13785000,13785000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13790000,13790000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13800001,13817999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13820000,13824999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13825000,13825000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13830001,13834999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13835000,13839999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13840001,13856999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13857000,13859999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13860000,13869999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13870001,13879999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13880000,13889999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13890000,13890000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13895000,13895000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13900001,13909999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13910001,13919999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13920000,13920000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13930000,13930000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13940000,13949999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13950000,13950000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13960000,13960000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13970001,13989999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13990000,13990000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
13995000,13995000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14000001,14114999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14115000,14115000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14120000,14120000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14140000,14140000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14150000,14150000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14160001,14178999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14179000,14179000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14179001,14179999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14180000,14180000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14185000,14185000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14200000,14209999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14210000,14229999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14230000,14230000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14240000,14240000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14250000,14259999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14260000,14260000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14270000,14270000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14300000,14339999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14340000,14340000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14350000,14350000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14390000,14399999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14400001,14414999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14415000,14415000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14420000,14420000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14430000,14430000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14440000,14440000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14445000,14445000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14450000,14450000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14460000,14460000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14470000,14489999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14490000,14490000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14500000,14500000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14505000,14505000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14508000,14508000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14530000,14530000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14540000,14540000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14550000,14550000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14570000,14570000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14580000,14580000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14590000,14590000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14600000,14600000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14610000,14610000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14620000,14620000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14640000,14640000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14660000,14660000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14670000,14670000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14680000,14680000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14690000,14690000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14700001,14714999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14715000,14715000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14716000,14716000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14718000,14718000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14720000,14720000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14725000,14725000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14730000,14730000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14733000,14733000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14735000,14735000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14740000,14740000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14745000,14745000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14750000,14764999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14765000,14765000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14770000,14770000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14775000,14775000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14780000,14787999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14788000,14788000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14788001,14789999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14790000,14790000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14795000,14795000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14800001,14811999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14812000,14812000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14813000,14813000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14815000,14815000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14820000,14824999,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14825000,14825000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14830000,14830000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14835000,14835000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14840000,14840000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14850000,14850000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
14860000,14860000,5,,"39,25","49,29","54,28","59,26","61,76","71,76","0,995","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
