CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,10.000,20.000,30.000,50.000,75.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG,TAS VALOR FIXO,TRT VALOR FIXO,TDE MÍNIMO,TDE MÁXIMO,TDE(%),TDA(%),ENTREGA VALOR FIXO
27600000,27600000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27640000,27640000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27645000,27645000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27650000,27650000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27655000,27655000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27657000,27657000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27660000,27699999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27700000,27899999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27900001,27997999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27998000,27999999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28000001,28179999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28180000,28199999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28200000,28200000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28220000,28220000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28225000,28225000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28230000,28249999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28250000,28299999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28300000,28349999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28350000,28359999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28360000,28374999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28375000,28379999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28380000,28389999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28390000,28399999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28400000,28400000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28405000,28405000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28415000,28415000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28420000,28420000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28425000,28425000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28430000,28454999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28455000,28459999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28460000,28469999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28470000,28494999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28495000,28499999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28500000,28539999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28540000,28544999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28545000,28549999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28550000,28569999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28570000,28599999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28600001,28636999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28637000,28639999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28640000,28649999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28650000,28650000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28655000,28655000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28660000,28660000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28662000,28662000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28664000,28664000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28666000,28666000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28680000,28699999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28735000,28739999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28740000,28749999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28750000,28769999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28770000,28799999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28800000,28819999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28820000,28859999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28860000,28860999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28880000,28880000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28890001,28899999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28900001,28929999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28930000,28939999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28940001,28949999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28950001,28959999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28960000,28969999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28970001,28989999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
28990001,28999999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29000001,29099999,7,,"29,7","34,5",38,44,"76,8",112,"0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29100001,29129999,7,,"29,7","34,5",38,44,"76,8",112,"0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29130001,29139999,7,,"29,7","34,5",38,44,"76,8",112,"0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29140001,29159999,7,,"29,7","34,5",38,44,"76,8",112,"0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29160001,29184999,7,,"29,7","34,5",38,44,"76,8",112,"0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29185000,29189999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29190000,29194999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29195000,29195000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29195001,29195517,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29195518,29195999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29196000,29196000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29196001,29196539,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29196540,29196547,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29196548,29199999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29200001,29229999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29230000,29239999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29240000,29254999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29255000,29255000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29260000,29279999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29280000,29284999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29285000,29289999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29290000,29294999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29295000,29299999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29300001,29329999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29330000,29330000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29333000,29333000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29335000,29335000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29340000,29340000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29342000,29342000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29345000,29349999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29350000,29359999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29360000,29369999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29370000,29374999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29375000,29379999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29380000,29389999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29390000,29394999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29395000,29397999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29398000,29399999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29400000,29449999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29450000,29459999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29460000,29469999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29470000,29479999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29480000,29489999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29490000,29499999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29500000,29539999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29540000,29549999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29550000,29559999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29560000,29579999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29580000,29589999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29590000,29599999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29600000,29614999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29615000,29619999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29620000,29629999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29630000,29639999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29640000,29644999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29645000,29649999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29650000,29650000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29652000,29652000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29654000,29654000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29656000,29656000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29660000,29660000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29665000,29669999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29670000,29679999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29680000,29689999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29690000,29699999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29700001,29719999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29720000,29724999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29725000,29729999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29730000,29744999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29745000,29749999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29750000,29759999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29760000,29769999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29770000,29779999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29780000,29784999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29785000,29794999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29795000,29799999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29800000,29800000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29805000,29805000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29807000,29807000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29810000,29810000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29815000,29815000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29817000,29817000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29820000,29829999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29830000,29842999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29843000,29844999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29845000,29849999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29850000,29879999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29880000,29884999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29885000,29889999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29890000,29899999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29900000,29918999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29919000,29919000,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29920000,29926999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29927000,29929999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29930001,29949999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29950000,29959999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29960000,29969999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29970000,29979999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
29980000,29999999,9,,45,53,59,"68,5",121,"180,4","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
66000001,66026309,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
66026310,66026310,14,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
66026311,66073449,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
66073550,66073550,16,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
66073551,66999999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
67000001,67199999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
67200000,67999999,15,,"114,75","122,78","131,38","150,41","172,21","210,96","1,25","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68000001,68128999,16,,136,"138,72","141,49","147,21","153,16","162,53","1,5","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68129000,68129999,19,,"156,4","159,53","162,72","169,29","176,13","186,91","1,65","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68130000,68137999,22,,"238,38","255,07","272,92","312,47","357,74","438,25","2,33","0,9","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68138000,68139999,16,,"117,3","125,51","134,3","153,76","176,04","215,65","1,6","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68140000,68142999,16,,"117,3","125,51","134,3","153,76","176,04","215,65","1,6","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68143000,68144999,19,,"156,4","159,53","162,72","169,29","176,13","186,91","1,65","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68145000,68147999,14,,102,"104,04","106,12","110,41","114,87","121,9","1,42","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68148000,68149999,14,,102,"104,04","106,12","110,41","114,87","121,9","1,42","0,5","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68165000,68169999,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68170000,68179999,9,,"238,38","255,07","272,92","312,47","357,74","438,25","2,33","0,9","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68180000,68188999,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68189000,68189000,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68189001,68189999,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68190000,68190000,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68191000,68191000,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68191200,68191200,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68191300,68191300,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68191400,68191400,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68191500,68191500,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68191600,68191600,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68191700,68191700,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
68192000,68192000,19,,"179,35","182,94","186,6","194,13","201,98","214,34","1,8","0,7","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
