CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,0.300,0.500,0.750,1.000,1.250,1.500,2.000,2.500,3.000,3.500,4.000,5.000,6.000,7.000,8.000,9.000,10.000,11.000,12.000,13.000,14.000,15.000,20.000,25.000,30.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS(%)
2466000,2512969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2513000,2515969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2516000,2546969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2547000,2611969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2612000,2633969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2634000,2672969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2673000,2673969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2674000,2710969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2711000,2720969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2721000,2731969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2732000,2737969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2738000,2764969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2765000,2765999,3,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","1,22"
2766000,2804999,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2805000,2810999,3,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2811000,2814969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2815000,2827969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2828000,2830969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2831000,2831969,3,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
